D1,label
0.06131327299532988,0
0.05891354261830064,0
0.059019840249244046,0
0.07055899929226525,0
0.06499057184842055,0
0.07525626045942399,0
0.06820772281977133,0
0.07563112033437185,0
0.0796007486814188,0
0.07036241424963452,0
0.06495677198911659,0
0.05970971350921471,0
0.0538839577886944,0
0.07158855046531074,0
0.06351644634812893,0
0.06338903553456594,0
0.062270205570317816,0
0.06575371411862571,0
0.0681171967003757,0
0.062212390574290906,0
0.06922519495803763,0
0.07081702055297989,0
0.06312083242801927,0
0.07216469837685678,0
0.06078508756019638,0
0.06654964706046311,0
0.0818705291217258,0
0.08878545941424762,0
0.08571160775033401,0
0.06929237978708504,0
0.05761058994759694,0
0.07689886518415659,0
0.06155502893375837,0
0.07171127588584122,0
0.06315217441102047,0
0.061225272567343836,0
0.07062732683574864,0
0.07310573051968394,0
0.06982830179979939,0
0.0678667404214256,0
0.06500044436191017,0
0.06311297378579822,0
0.06138274361233922,0
0.08071263141409114,0
0.06704897653014669,0
0.06241469904525029,0
0.08173902405613187,0
0.06713272212053775,0
0.08749222554747221,0
0.07023404078643536,0
0.07213854726319688,0
0.06736162341463633,0
0.07316423045095471,0
0.0722105645026573,0
0.07484720266601877,0
0.06081605892660825,0
0.06325518146060032,0
0.06351556189578701,0
0.08563790370442821,0
0.070499566535213,0
0.07029274942575992,0
0.062080376211382744,0
0.06138259861516458,0
0.07116740644848393,0
0.06884627058747005,0
0.0817176645499145,0
0.06148453612737798,0
0.07047932701556989,0
0.06438643267797886,0
0.06975797718161092,0
0.059241694694176054,0
0.07699939158374036,0
0.058143015119559764,0
0.06298837476695153,0
0.06875199644198798,0
0.07703714458974545,0
0.06150780356422692,0
0.06721270873091988,0
0.10358109803379988,0
0.06792586352025112,0
0.05494039885105488,0
0.07793772080426102,0
0.07824146298199773,0
0.06901920624147335,0
0.061200129821173545,0
0.09222891422191376,0
0.06448985298983566,0
0.07610633512370245,0
0.07009495410694265,0
0.07438638387378496,0
0.07937629591529442,0
0.06575008075176024,0
0.08655386741435522,0
0.07123903624956203,0
0.06456025902209499,0
0.06670856817547964,0
0.07126273448772931,0
0.06475641191189091,0
0.06684227230912472,0
