D1,label
0.09313832448817604,1
0.11093610403015906,1
0.06366438124271008,1
0.10237147107361676,1
0.06709452533033049,1
0.12084435250149096,1
0.08869013315619201,1
0.06557166728249099,1
0.06895787230853577,1
0.09686772510811638,1
0.09596205853568295,1
0.08660087533060114,1
0.08776451608699704,1
0.12161188659504141,1
0.1166187635738515,1
0.11958622318671493,1
0.08770967792757921,1
0.15165832928775755,1
0.14685291890663776,1
0.08006609388363208,1
0.07401816955199585,1
0.12413449805219187,1
0.10020446111681328,1
0.11096287115700998,1
0.19210260137193208,1
0.10927785777359636,1
0.11025745636409068,1
0.07741507927357012,1
0.1251655890470773,1
0.15219328317386,1
0.1120183163776461,1
0.08405686547058798,1
0.07345109604678518,1
0.07460717640855459,1
0.11930508734606275,1
0.18882423367849943,1
0.11127706327898389,1
0.06701004929977256,1
0.09166338169460334,1
0.06906691078732588,1
0.08876947220411359,1
0.09806540459143906,1
0.10079242037233482,1
0.07666810806342324,1
0.10750502899139176,1
0.3606470905111322,1
0.08621208016716644,1
0.1109837468170808,1
0.22851986395547688,1
0.3421459130615394,1
0.2725647289307272,1
0.0922239670808576,1
0.10191759855366012,1
0.0705255318974402,1
0.0627733933586255,1
0.0741956293355283,1
0.07786690223872432,1
0.08548884381495828,1
0.15788093757746444,1
0.07694935632426118,1
0.07436355694686916,1
0.09703403489096513,1
0.13672507779532397,1
0.0799067058834627,1
0.05671632703609018,1
0.06303233422235976,1
0.09307763560422258,1
0.07342108178888841,1
0.07873001317382998,1
0.085942585658685,1
0.07567349042144507,1
0.10478835712259783,1
0.10378463436104937,1
0.13346017870991997,1
0.08051367399441017,1
0.096971126756862,1
0.3595643469599624,1
0.1054762507223526,1
0.13665005376717476,1
0.10655363017539562,1
0.07507672063338769,1
0.08272118442686303,1
0.09683026141071774,1
0.1325113689448924,1
0.3731206712976958,1
0.118963501943572,1
0.17289916757513416,1
0.17344039057180466,1
0.1481284763195794,1
0.0932103314345539,1
0.1267323181058128,1
0.09987122745150032,1
0.09835941918528268,1
0.08408302360806531,1
0.09296960729021686,1
0.12138168466844199,1
0.12617030701512857,1
0.07915479663454308,1
0.1285739192959792,1
0.13564150013258613,1
0.20943025075100621,1
0.17786514029145428,1
0.0817732165779357,1
0.17241768891091366,1
0.11551480072172578,1
0.10854717651285517,1
0.07818243090948285,1
0.10033857678977019,1
0.08619147047489481,1
0.07065987661346668,1
0.22704796869642185,1
0.09128054423578173,1
0.08867092213945478,1
0.09618977276690537,1
0.13794024343186473,1
0.0847660570768227,1
0.09857785920379722,1
0.13504520608264758,1
0.07751531505992994,1
0.5706879999319919,1
0.09962654426941064,1
0.11371084428790387,1
0.10331309884129854,1
0.13066213327854118,1
0.08755707485338421,1
0.19715607134331128,1
0.08599805585353662,1
0.11121206886864277,1
0.1292395222581759,1
0.06963858603145671,1
0.06093710510541392,1
0.09071367896843427,1
0.08795197648070191,1
0.08843390779123429,1
0.12406986921061515,1
0.09563692841737621,1
0.14291625134655594,1
0.09848625146079587,1
0.1272405983106528,1
0.10099487433512674,1
0.09108118479454942,1
0.0761412724064031,1
0.11341697074065488,1
0.10673294711644596,1
0.1371542265549447,1
0.0934672910000008,1
0.0721970688810805,1
0.07321962535235971,1
0.09331452742729955,1
0.10423905663133703,1
0.11014499006478605,1
0.15567450029544447,1
0.07295276313508373,1
0.1285279124955493,1
0.25592966377810117,1
0.11202533808740024,1
0.06739215104620484,1
0.1957996658145815,1
0.07033846967178557,1
0.11677716147698464,1
0.11208932413150534,1
0.5248042811841415,1
0.18154969049545086,1
0.08190204323812486,1
0.07015700719593516,1
0.12152556379094812,1
0.07538819568994798,1
0.06660750105560936,1
0.21455442850537623,1
0.18248116303285825,1
0.08410261368394958,1
0.10242787734286767,1
0.06579180161828162,1
0.10463071677158635,1
0.13985829921221204,1
0.09879552783143192,1
0.06232637323644247,1
0.09583186094436182,1
0.13801424263088086,1
0.09388289867410118,1
0.08267819923617628,1
0.07679284425845868,1
0.12168684920629713,1
0.0862362924951608,1
0.11020149888708367,1
0.07772050267461073,1
0.08902346425567013,1
0.0736355619159229,1
0.07566124195123951,1
0.21775513634280327,1
0.11532200216095666,1
0.08703014358971116,1
1.0,1
0.08496247932397516,1
0.10922714276043718,1
0.10532612433093212,1
0.06545655351265621,1
0.12252757038231897,1
0.13470303381199986,1
0.08300519447019614,1
0.2660904910955332,1
0.07083256721453926,1
0.12970285090968953,1
0.07834649450523663,1
0.14457356023495838,1
0.14885244680822202,1
0.07225086313353656,1
0.06751212777330513,1
0.06422307506411963,1
0.12891441857348046,1
0.16624163360860414,1
0.07938327565832158,1
0.10675979801718563,1
0.12730048465056848,1
0.06903938838955279,1
0.08031573185792287,1
0.11942583597785299,1
0.21711860624393348,1
0.07142369396190212,1
0.12787506263358328,1
0.16461153606630513,1
0.11676169787626248,1
0.10682156735597716,1
0.11160054567246076,1
0.08751417098395452,1
0.09110478584827403,1
0.10962126669578431,1
0.09417031577469673,1
0.13191233044631662,1
0.08906116313726957,1
0.06966181659286108,1
0.06816092528658547,1
0.07453295527350909,1
0.06783169135848201,1
0.081990122215476,1
0.093026873243489,1
0.0732612087021831,1
0.10915936443910221,1
0.0758199051317563,1
0.12160093775359115,1
0.14153599369660005,1
0.08398328993490897,1
0.1289224197625452,1
0.07788797294455936,1
0.06486460110089444,1
0.06113187882543949,1
0.12442827062819072,1
0.07029694009596328,1
0.10063730914355926,1
0.11676329948365748,1
0.2264937709744609,1
0.054875557646336365,1
0.08095417180910723,1
0.07882928761098083,1
0.0899948357159677,1
0.10855923744175784,1
0.07805422993225769,1
0.08178024275058926,1
0.0724175304706751,1
0.15421629271047585,1
0.10808789592397726,1
0.10819269346785713,1
0.0833642150731743,1
0.07152636658205437,1
0.08870227115863831,1
0.1106937320705274,1
0.1434843122656963,1
0.22920199571772268,1
0.09796476433899134,1
0.07797016626416936,1
0.08606385906701343,1
0.11870992846545876,1
0.0944436877104364,1
0.06984202546445192,1
0.09359253784066116,1
0.12079850538241958,1
0.0739677395350743,1
0.11736607246761661,1
0.07733848840859693,1
0.09875083212209876,1
0.19243809950901844,1
0.07444945085337663,1
0.1546832515215584,1
0.13276132963259352,1
0.07603264906256699,1
0.08721037786351586,1
0.218846445073031,1
0.08824150810349851,1
0.1352343328243761,1
0.06824926432315943,1
0.07750573121786353,1
0.08271597826448487,1
0.11522983719214715,1
0.11624001798523009,1
0.06383423487503072,1
0.10375565248862442,1
0.10980976260828033,1
0.09011668795798615,1
0.0993944406165773,1
0.07099518955047948,1
0.1247702629764898,1
0.11624486990343053,1
0.060740689801081583,1
0.11799121846993223,1
0.0908625955571635,1
0.0802348983463642,1
0.09666579245040063,1
0.096130229803015,1
0.08245186130993748,1
0.10903161870405197,1
0.14851180505188125,1
0.0844546078216462,1
0.07964985221655128,1
0.11389306615423944,1
0.055994021910491305,1
0.07130734926959029,1
0.08996016181010918,1
0.10206032857303066,1
0.07526771476578174,1
0.10558024330633495,1
0.07603595399581603,1
0.0973840338988573,1
0.08214529235294844,1
0.07958987651332983,1
0.1308199125205762,1
0.09720724700728382,1
0.09173114417788289,1
0.0886247361689391,1
0.06997779249189899,1
0.07000411604624023,1
0.074753166335384,1
0.10036286438241297,1
0.09949944069945543,1
0.08121824981872938,1
0.0839054266247096,1
0.06777223768315793,1
0.07704356320876157,1
0.10583537995669079,1
0.16757027274415648,1
0.11130696686684104,1
0.07844955013680008,1
0.1361816750039859,1
0.18336893965018336,1
0.11805012192668783,1
0.11135695153034544,1
0.0897186992127502,1
0.0746449087836151,1
0.1042017906528457,1
0.10420907044266597,1
0.07112656256907529,1
0.10457103255353337,1
0.06560413863963419,1
0.08838182339288934,1
0.12334935551361202,1
0.10232127050235058,1
0.18489511601974382,1
0.13175205246156227,1
0.08097964969728114,1
0.12394847448527871,1
0.12040657735544646,1
0.09496401618439752,1
0.13344900756751146,1
0.07509082862972417,1
0.06987180045620063,1
0.11657200859510716,1
0.20921989648636552,1
0.09514970979422109,1
0.08249322518610445,1
0.14457990853972583,1
0.9917804561800362,1
0.06064992168860441,1
0.15062135261046197,1
0.05421926972252456,1
0.13618355112207559,1
0.28398701014628547,1
0.0749944797649383,1
0.14660955481554575,1
0.0978227510007161,1
0.11444951245960278,1
0.0724304843205242,1
0.07088793496294812,1
0.08230041032198636,1
0.068599549615596,1
0.08237275409086234,1
0.09406932355093248,1
0.13566321947596116,1
0.08995045598497949,1
0.12261684598771183,1
0.08909051260584433,1
0.14235704969303428,1
0.09025125999797803,1
0.09121639035575164,1
0.08057132955393538,1
0.10336370869149274,1
0.12578016918765653,1
0.08594064686814838,1
0.1741255427642461,1
0.07575342539118574,1
0.0881708739802427,1
0.08707390483764606,1
0.12615666430870726,1
0.11861802551579502,1
0.08199860920560403,1
0.12566825019132236,1
0.08830290792373677,1
0.12825144104073305,1
0.10937343240417323,1
0.14182667484612116,1
0.13991963480074826,1
0.08774735324768262,1
0.08933409040103753,1
0.08443829845844161,1
0.1874198337263289,1
0.07789036463179907,1
0.081077521657502,1
0.09394343614181525,1
0.09082282627409533,1
0.1416293075359237,1
0.08310679870546289,1
0.06726313055437669,1
0.12083876576438854,1
0.0606216529118185,1
0.06541888067634462,1
0.08042002842688269,1
0.08718811489965735,1
0.09043308972667302,1
0.07885871277837987,1
0.17325439134279774,1
0.09163425773281858,1
0.10692827261195463,1
0.06459158202389802,1
0.1506192283136137,1
0.08812244790728051,1
0.10267594211978831,1
0.12488283247342678,1
0.13690845921895747,1
0.10462084718236773,1
0.11104390654725484,1
0.07987779757075565,1
0.1097652544046883,1
0.07358752889262299,1
0.13106765899608697,1
0.0986246153128909,1
0.10543793369684913,1
0.09360856460157178,1
0.0891851172264682,1
0.08053307441342752,1
0.1354302988265628,1
0.08147735073767987,1
0.07695724524554962,1
0.2278220782794726,1
0.13081400691074554,1
0.06456311325483219,1
0.08194890085035549,1
0.1431708926999434,1
0.2325891089086595,1
0.0625105635591606,1
0.10364475613502995,1
0.06322454989376208,1
0.06416650247707277,1
0.08219943182426755,1
0.1068981322057386,1
0.12030025917535193,1
0.08360196615733609,1
0.10352542267303216,1
0.0619940947777675,1
0.05436215561651759,1
0.11107142417872516,1
0.11732885223929244,1
0.19967413894274508,1
0.09145575295748891,1
0.0868566313908012,1
0.09713734267276969,1
0.12084996683991386,1
0.09607827684615865,1
0.09263317717152615,1
0.15063035059595686,1
0.08713212241293262,1
0.23806076670682397,1
0.07778211070883911,1
0.10106177978483367,1
0.10728603918154848,1
0.07046634720465374,1
0.13540662970051734,1
0.0867308439547335,1
0.14910441481516382,1
0.11619620257814826,1
0.17496426032814877,1
0.07442888252804272,1
0.069679879279559,1
0.07216505900680595,1
0.10316640879182468,1
0.08346614001663048,1
0.10356823426863866,1
0.2038028756643764,1
0.09110063275422305,1
0.13317877508605197,1
0.07331314744790503,1
0.10530195180804894,1
0.07814447420563396,1
0.0803090453776806,1
0.1229637420447391,1
0.05664923215447654,1
0.07069650384467305,1
0.0857628126852921,1
0.1160225006899044,1
0.06400908131392212,1
0.0993669272601674,1
0.07020367946721269,1
0.11755531124268472,1
0.11815387442599504,1
0.07542174195811721,1
0.06620629481722605,1
0.058335758590477835,1
0.09564895861454696,1
0.07850458953133173,1
0.12020040831334114,1
0.102536979547933,1
0.07675290210534175,1
