D1,label
0.09126602927783675,0
0.07127445023664208,0
0.19960202928474016,0
0.07809107337325373,0
0.15918901470145874,0
0.07763370057218157,0
0.12804834295752246,0
0.10038224764715285,0
0.09878354079978328,0
0.07990377491897127,0
0.06392012005345857,0
0.1476126297301903,0
0.08513702402415019,0
0.10505327123797366,0
0.1114549953463946,0
0.09164405840987594,0
0.16820242099883922,0
0.11754313375876681,0
0.11336546473314765,0
0.0914961137547099,0
0.11009327859108903,0
0.0805211883065656,0
0.06242844834516255,0
0.08213101201342855,0
0.17332651543964137,0
0.16150569005007726,0
0.11512114474226656,0
0.07314797551989582,0
0.08239362062844019,0
0.17254447750710505,0
0.08942954056597564,0
0.11305469377055927,0
0.07274425268602464,0
0.08690660748276863,0
0.1591265347858947,0
0.07894132905000545,0
0.17940620851988417,0
0.17843083250797348,0
0.09855465225219359,0
0.15173009985807018,0
0.0887393904542271,0
0.07572045306266846,0
0.0901454053573048,0
0.10605501908805784,0
0.122839572653006,0
0.16073296738511536,0
0.32191046694058545,0
0.21281713946062092,0
0.10437910590828149,0
0.25084713565245204,0
0.07473659642702603,0
0.12967355408121367,0
0.11848270052979935,0
0.12454611569483306,0
0.07192409379013981,0
0.16694080104363343,0
0.5228385441643508,0
0.21728082006596505,0
0.09470303687437671,0
0.09679622351516379,0
0.13994760892503477,0
0.09762790765589699,0
0.11772057249091812,0
0.08471666208107805,0
0.12941169569393027,0
0.09083796351172521,0
0.11048906265654271,0
0.2142770444336642,0
0.14691140576157763,0
0.33307071411161515,0
0.10880144146029168,0
0.11402837973942093,0
0.14934317553738674,0
0.15169991685619713,0
0.11729096833808611,0
0.20323764547479528,0
0.08019498307770481,0
0.08796508140025128,0
0.16931008210746906,0
0.07602687599318564,0
0.18185969095693882,0
0.18851278372081146,0
0.5070638447128836,0
0.13876265791564238,0
0.0691921781278642,0
0.07660058869553431,0
0.08324063429176184,0
0.8159302233858338,0
0.11437412626461323,0
0.24155770245563377,0
0.16414000684025437,0
0.08721073537063061,0
0.19632165667018409,0
0.11753886438763188,0
0.12838584852180576,0
0.10569780497843469,0
0.07335639448028868,0
0.09021158220317681,0
0.09724597884391871,0
0.2139956750596084,0
0.17496042558360997,0
0.5744463309396338,0
0.0972348018054853,0
0.09168248286849108,0
0.11220175193665673,0
0.09822314841545128,0
0.14608041593096785,0
0.09822773235754659,0
0.07218645870136105,0
0.09221257586328294,0
0.1663103228533935,0
0.09001200999328485,0
0.09800312823973506,0
0.0801610789282847,0
0.1901828258690567,0
0.11974592649335429,0
0.23462849931668983,0
0.0784857748518066,0
0.07932489893680227,0
0.08707260255887697,0
0.12335990791680279,0
0.11272466964299988,0
0.17133174927319667,0
0.07673601341445696,0
0.0777734058913388,0
0.09895893450581794,0
0.1511498104807444,0
0.10667981988945135,0
0.11323853285501183,0
0.15174395264501084,0
0.07997265441887672,0
0.14090040527963937,0
0.07361938575650882,0
0.1473529559779444,0
0.13411544674485695,0
0.11454362333244897,0
0.13376269477701858,0
0.11234350307223408,0
0.10992230759880361,0
0.09354352470888375,0
0.07047481926912663,0
0.14263499322420012,0
0.08887903313569187,0
0.0744304104389946,0
0.17058680658614878,0
0.0805023416831438,0
0.10284590484883473,0
0.06423473520577737,0
0.14043824159657567,0
0.06733201168177144,0
0.1401595365161843,0
0.13785867926455936,0
0.07960690258436799,0
0.07191333405905151,0
0.5404877136783801,0
0.08770135812884565,0
0.08447351596734494,0
0.08941448980148824,0
0.21208264831152104,0
0.08382514717102449,0
0.17185504935384915,0
0.0893462059235996,0
0.07069423930552822,0
0.11565155506940493,0
0.09107610704809742,0
0.0908235614067883,0
0.07964464041380946,0
0.19586125715662273,0
0.1228170915231786,0
0.10676147488708662,0
0.10187967139094103,0
0.23253270189633485,0
0.23700681558194317,0
0.07896033685242446,0
0.1267395809863991,0
0.11546436527515909,0
0.08529816182082135,0
0.07978028527094633,0
0.23127421256800657,0
0.08212830827045722,0
0.15459964308414456,0
0.2262192347294068,0
0.11098434616540391,0
0.1341527825369393,0
0.18911932322825276,0
0.08463689793631804,0
0.08017093381429398,0
0.0995465334036111,0
0.07875686086295752,0
0.1841182069071448,0
0.13416522738108286,0
0.08206579830638773,0
0.1452925204098662,0
0.07333848143781677,0
0.11297685205770464,0
0.12204356962304742,0
0.13104983113080304,0
0.10041150002790966,0
0.11791300380807063,0
0.10771095986782732,0
0.27084610803116554,0
0.1148024186285697,0
0.13905869332261164,0
0.10119953287795146,0
0.23035185336931177,0
0.10450879406862176,0
0.09422811136918538,0
0.10587064350390547,0
0.08495848973462959,0
0.266874091716021,0
0.10457839464933172,0
0.07325813808263877,0
0.08279347106994601,0
0.10436310364209234,0
0.11376148113499346,0
0.18073026524028896,0
0.1422047392019291,0
0.0930878765203455,0
0.06096716123172561,0
0.20137271354164965,0
0.0906949637273316,0
0.24091216368358492,0
1.0,0
0.11403702124957292,0
0.12917650371747133,0
0.11354357311673263,0
0.07817080157917737,0
0.10314410598169667,0
0.11550966571506036,0
0.1298149221640789,0
0.1410984491738449,0
0.11222057354828174,0
0.05836250409240256,0
0.13407428256621626,0
0.10349334364086352,0
0.0833999865066912,0
0.08509631804552319,0
0.07196731637812392,0
0.6837444204984106,0
0.1667738756753572,0
0.11376243843892153,0
0.08692043647127633,0
0.07836112219415466,0
0.09114151387069354,0
0.20880331485699943,0
0.08208536146484102,0
0.0809584066558004,0
0.08390763953677058,0
0.07968593753493408,0
0.23623047316522974,0
0.08187619156941917,0
0.08999486193401826,0
0.0804183316709645,0
0.1393565217869145,0
0.13743311005832173,0
0.24790585420199238,0
0.0895713866030951,0
0.11580766794406126,0
0.10112329396225332,0
0.06490263440509489,0
0.06545871554316154,0
0.09013580409492934,0
0.09966874740994613,0
